NAME,GEOID,state_name,"Auto/Retail Debt Delinquency Rate, All","Auto/Retail Debt Delinquency Rate, Communities of Color","Auto/Retail Debt Delinquency Rate, Majority White Communities","Share of Subprime Consumers with Auto/Retail Delinquencies, All","Share of Near-Prime Consumers with Auto/Retail Delinquencies, All","Share of Prime Consumers with Auto/Retail Delinquencies, All","Share with Open Auto Debt, All","Share with Open Auto Debt, Communities of Color","Share with Open Auto Debt, Majority White Communities","Share with Open Auto/Retail Debt, All","Share with Open Auto/Retail Debt, Communities of Color","Share with Open Auto/Retail Debt, Majority White Communities","% population in rural areas, 2010 (Census)",poc_pct,"Average household income, 2019 (ACS)","Average non-white household income, 2019 (ACS)","Average white, non-Hispanic household income, 2019 (ACS)"
"Providence County, Rhode Island",44007,Rhode Island,0.0390786,0.0663329,0.0279343,0.1986301,0.0052219,0.0015091,0.2855347,0.2360515,0.3104273,0.3269613,0.2816524,0.3494473,0.0550883,0.4059812,80824,63562,88949
"Washington County, Rhode Island",44009,Rhode Island,0.0188816,n/a**,0.0189504,0.1782946,0,0.0018051,0.3157358,n/a**,0.3162349,0.3501658,n/a**,0.3508592,0.3082321,0.0908218,114130,116400,113958
"Abbeville County, South Carolina",45001,South Carolina,0.0970149,n/a*,0.0948276,0.3125,0.0185185,0,0.214653,n/a*,0.2151163,0.3367609,n/a*,0.3299419,0.7857733,0.3114874,53822,37805,61259
"Aiken County, South Carolina",45003,South Carolina,0.0647448,n/a*,0.05996,0.2545455,0.020595,0.0016906,0.3067181,n/a*,0.3090074,0.3816079,n/a*,0.3773922,0.3699898,0.3380313,70238,54275,77535
"Allendale County, South Carolina",45005,South Carolina,0.0898876,0.0804598,n/a**,n/a*,n/a*,n/a*,0.1895161,0.1882845,n/a**,0.3548387,0.3598326,n/a**,0.6825991,0.7791445,43514,36688,65836
"Anderson County, South Carolina",45007,South Carolina,0.0805458,n/a**,0.0735084,0.2770701,0.0139211,0.0016502,0.2503045,n/a**,0.2559693,0.3361754,n/a**,0.3404575,0.3792578,0.2264571,75079,54645,79781
"Bamberg County, South Carolina",45009,South Carolina,0.1298701,0.1338583,n/a*,0.3225806,n/a*,0,0.2216749,0.2195122,0.2465753,0.3694581,0.3780488,0.3561644,0.5450678,0.6403033,47242,36754,64366
"Barnwell County, South Carolina",45011,South Carolina,0.0976431,n/a*,n/a*,0.2954545,0.0447761,0,0.3139013,n/a*,n/a*,0.4394619,n/a*,n/a*,0.8254277,0.4961117,48824,36542,59920
"Beaufort County, South Carolina",45013,South Carolina,0.0306981,0.0606061,0.0219101,0.1792929,0.0052083,0,0.3239659,0.3310811,0.3188111,0.3732239,0.4391892,0.3611563,0.1964643,0.315232,109158,58723,124379
"Berkeley County, South Carolina",45015,South Carolina,0.0625811,0.1156069,0.0576071,0.2486486,0.0080257,0.0017442,0.3608815,0.2711443,0.3619366,0.4406264,0.4228856,0.4470785,0.2895363,0.3741395,88180,65096,100247
"Calhoun County, South Carolina",45017,South Carolina,0.1390729,n/a**,n/a*,0.3571429,n/a*,0,0.2732095,n/a**,n/a*,0.3899204,n/a**,n/a*,1,0.460206,61193,48931,70327
"Charleston County, South Carolina",45019,South Carolina,0.0547696,0.0905233,0.0398395,0.2456311,0.0167264,0.0003249,0.2940791,0.266,0.3061731,0.3552545,0.3465,0.3569434,0.1088093,0.3547094,104326,65157,121457
"Cherokee County, South Carolina",45021,South Carolina,0.0482574,n/a**,0.0489796,0.1764706,0.0061728,0.0050378,0.2702848,n/a**,0.2736784,0.394949,n/a**,0.3986784,0.6104947,0.2722032,51138,34284,56824
"Chester County, South Carolina",45023,South Carolina,0.0851064,n/a*,0.0604027,0.2675159,0.0150376,0,0.2850679,n/a*,0.2640949,0.4533937,n/a*,0.4302671,0.7178335,0.4133886,54235,42955,61387
"Chesterfield County, South Carolina",45025,South Carolina,0.0889749,n/a**,0.0674847,0.2820513,0.0086207,0.0040816,0.2919831,n/a**,0.275766,0.428692,n/a**,0.454039,0.7376642,0.3970579,53340,39086,61289
"Clarendon County, South Carolina",45027,South Carolina,0.1091314,n/a*,n/a*,0.3013699,0.040404,0.004902,0.2933598,n/a*,0.2962963,0.4340931,n/a*,0.5061728,0.8570816,0.5227788,57912,41390,73442
"Colleton County, South Carolina",45029,South Carolina,0.0793358,n/a*,0.0775862,0.26875,0,0,0.3194103,0.3246753,0.3254902,0.4365274,0.3766234,0.4431373,0.7556824,0.4340029,51644,36217,62121
"Darlington County, South Carolina",45031,South Carolina,0.1208226,0.1428571,0.1144781,0.337037,0.0171429,0,0.2363388,0.2282609,0.2100313,0.3469945,0.3695652,0.3051202,0.5776415,0.4526086,62715,40230,81201
"Dillon County, South Carolina",45033,South Carolina,0.1094675,0.1032609,n/a*,0.3627451,0,0,0.2573443,0.2336066,0.3837209,0.3889542,0.3688525,0.4534884,0.6950596,0.5440711,45654,36086,54848
"Dorchester County, South Carolina",45035,South Carolina,0.0559062,n/a*,0.0524434,0.2121771,0.0136674,0.0008097,0.3596807,n/a*,0.3746297,0.436527,n/a*,0.4462699,0.1948299,0.3579429,82692,72976,87366
"Edgefield County, South Carolina",45037,South Carolina,0.0906801,n/a*,0.0484848,0.3495146,0,0,0.2891326,n/a*,0.3200935,0.3878365,n/a*,0.3831776,0.733111,0.4330969,70129,49429,83439
"Fairfield County, South Carolina",45039,South Carolina,0.111465,0.1285714,n/a*,0.4177215,0.0307692,0,0.294854,0.2765957,n/a*,0.4255911,0.4297872,n/a*,0.7831441,0.6183027,55357,45965,68740
"Florence County, South Carolina",45041,South Carolina,0.094362,0.1466667,0.0801105,0.2716981,0.0337079,0.0037547,0.2604588,0.2187812,0.2568807,0.368421,0.3596404,0.4048165,0.3851846,0.4815454,67730,50737,81194
"Georgetown County, South Carolina",45043,South Carolina,0.0551268,n/a**,0.0153374,0.227907,0.0063291,0,0.2986326,n/a**,0.3131991,0.3934715,n/a**,0.3646532,0.4151734,0.3586486,73686,42370,88218
"Greenville County, South Carolina",45045,South Carolina,0.0625524,n/a**,0.0543434,0.266062,0.0138122,0.0008448,0.2665907,n/a**,0.277992,0.3342075,n/a**,0.3424245,0.1260568,0.3220047,89338,63370,98973
"Greenwood County, South Carolina",45047,South Carolina,0.0809399,n/a*,0.0645161,0.2821782,0.0290698,0,0.2213875,n/a*,0.2554744,0.329209,n/a*,0.3540146,0.3975252,0.4031898,60025,47630,68344
"Hampton County, South Carolina",45049,South Carolina,0.131579,0.1401869,0.1397849,0.3536585,0.0697674,0,0.2969503,0.2896825,0.2723214,0.4157303,0.4126984,0.40625,0.7847321,0.5910857,45391,35943,57079
"Horry County, South Carolina",45051,South Carolina,0.0444766,n/a**,0.0438063,0.2344828,0.007874,0.001562,0.3003272,n/a**,0.3013937,0.3728576,n/a**,0.3740893,0.3037569,0.2270691,70581,49324,74852
"Jasper County, South Carolina",45053,South Carolina,0.080402,0.0606061,n/a*,0.2479339,0.0224719,0,0.3573844,0.3325123,n/a*,0.4396843,0.4039409,n/a*,0.666707,0.5720766,63279,43334,81819
"Kershaw County, South Carolina",45055,South Carolina,0.0666023,n/a*,0.0583215,0.2481203,0.0140845,0,0.3252448,n/a*,0.3472041,0.4363559,n/a*,0.4538361,0.5768028,0.3122159,70638,49357,80618
"Lancaster County, South Carolina",45057,South Carolina,0.0427292,n/a**,0.0408163,0.2239382,0.0124481,0,0.3205053,n/a**,0.3212249,0.4218566,n/a**,0.4220955,0.4995434,0.2984573,82785,68759,87424
"Laurens County, South Carolina",45059,South Carolina,0.0700117,n/a**,0.0700117,0.2267206,0.010582,0.002381,0.2588506,n/a**,0.2588506,0.3885058,n/a**,0.3885058,0.6419436,0.3213655,67205,62430,69345
"Lee County, South Carolina",45061,South Carolina,0.120603,0.1179775,n/a*,0.3066667,0.0178571,0,0.2583333,0.2511521,n/a*,0.4,0.3963134,n/a*,0.7195109,0.6756119,48957,38055,68874
"Lexington County, South Carolina",45063,South Carolina,0.0492676,0.079646,0.0473322,0.229765,0.0083102,0.0008826,0.310316,0.2530488,0.3117674,0.3887843,0.3445122,0.3886384,0.2527602,0.2514796,83728,62901,89990
"McCormick County, South Carolina",45065,South Carolina,0.0833333,n/a*,n/a*,n/a*,n/a*,0,0.2857143,n/a*,n/a*,0.3529412,n/a*,n/a*,1,0.4916588,59965,51536,66327
"Marion County, South Carolina",45067,South Carolina,0.1042781,0.1304348,n/a*,0.2391304,0.0561798,0,0.2368149,0.2357724,n/a*,0.377456,0.3597561,n/a*,0.6075252,0.614252,49353,37450,67286
"Marlboro County, South Carolina",45069,South Carolina,0.1524064,0.15,n/a*,0.3695652,0.0594059,0,0.2620192,0.2595156,0.2352941,0.4362981,0.4359862,0.4117647,0.5504787,0.6091653,45340,38311,54418
"Newberry County, South Carolina",45071,South Carolina,0.0630081,n/a*,0.0470085,0.221374,0.0194175,0,0.2684411,n/a*,0.2816902,0.3680608,n/a*,0.3630673,0.6784952,0.4008745,61507,42431,72508
"Oconee County, South Carolina",45073,South Carolina,0.0541401,n/a**,0.0527449,0.2323232,0.0273224,0,0.2781557,n/a**,0.2800926,0.3507181,n/a**,0.3530093,0.649213,0.1556212,74520,56280,76820
"Orangeburg County, South Carolina",45075,South Carolina,0.1046931,0.1228501,0.04,0.2738386,0.0165975,0,0.2790352,0.2774095,0.3107345,0.4029685,0.4043855,0.4180791,0.6377769,0.6671799,52664,42815,69706
"Pickens County, South Carolina",45077,South Carolina,0.0536212,n/a**,0.0534083,0.2419355,0.0033445,0.0012092,0.2687609,n/a**,0.2712982,0.3532785,n/a**,0.3559838,0.3579229,0.1430069,66080,47986,68370
"Richland County, South Carolina",45079,South Carolina,0.0823098,0.1072543,0.0440565,0.2645114,0.015448,0.0017346,0.2972436,0.2935808,0.2794835,0.377535,0.3808944,0.3420373,0.0907039,0.5864359,76348,59744,98055
"Saluda County, South Carolina",45081,South Carolina,0.0983607,n/a**,0.0754717,0.3529412,n/a*,0,0.2536383,n/a**,0.2482759,0.3762994,n/a**,0.3655172,0.805283,0.4172782,60021,42727,68768
"Spartanburg County, South Carolina",45083,South Carolina,0.0686393,0.1813471,0.0516582,0.2640777,0.0117233,0,0.2934897,0.2070896,0.3131077,0.3867124,0.3358209,0.4010113,0.2743232,0.3223791,71932,53727,79271
"Sumter County, South Carolina",45085,South Carolina,0.0787837,0.0909091,n/a*,0.2572115,0.0217391,0,0.2934656,0.318612,0.4722222,0.4130688,0.4416404,0.5138889,0.3196564,0.5483294,61173,48586,75441
"Union County, South Carolina",45087,South Carolina,0.1081081,n/a*,0.1080332,0.3333333,0.0113636,0,0.2299349,n/a*,0.2287293,0.3915401,n/a*,0.3900552,0.6535686,0.354056,54837,49670,57500
"Williamsburg County, South Carolina",45089,South Carolina,0.0952381,0.1210938,n/a*,0.2706767,0,0,0.2613636,0.2427184,n/a*,0.4215909,0.4029126,n/a*,0.819365,0.6876197,44987,39395,56016
"York County, South Carolina",45091,South Carolina,0.0516676,n/a**,0.0448239,0.2549857,0.0115774,0.0004417,0.321797,n/a**,0.3224306,0.4008874,n/a**,0.3924997,0.2295498,0.2951571,93013,69336,102305
"Aurora County, South Dakota",46003,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.2926829,n/a**,0.2926829,0.4268293,n/a**,0.4268293,1,0.1172638,88305,66189,90850
"Beadle County, South Dakota",46005,South Dakota,0.0133333,n/a**,0.0133333,n/a*,n/a*,0,0.3339131,n/a**,0.3339131,0.3895652,n/a**,0.3895652,0.2736521,0.230786,66624,48003,69471
"Bennett County, South Dakota",46007,South Dakota,n/a*,n/a*,n/a**,n/a*,n/a*,n/a*,0.48,n/a*,n/a**,0.52,n/a*,n/a**,1,0.6677372,58638,45932,69257
"Bon Homme County, South Dakota",46009,South Dakota,0.0379747,n/a**,0.0379747,n/a*,n/a*,0.0151515,0.3282828,n/a**,0.3282828,0.3939394,n/a**,0.3939394,1,0.1316207,65314,76640,64897
"Brookings County, South Dakota",46011,South Dakota,0.0031949,n/a**,0.0031949,n/a*,n/a*,0,0.2800441,n/a**,0.2815965,0.3450937,n/a**,0.3470066,0.2966682,0.0977428,72925,50003,74657
"Brown County, South Dakota",46013,South Dakota,0.0149813,n/a**,0.0150094,0.1129032,0.0133333,0,0.385906,n/a**,0.3903061,0.443792,n/a**,0.4489796,0.2889053,0.1287678,77927,46905,81714
"Brule County, South Dakota",46015,South Dakota,0.0447761,n/a**,0.0447761,n/a*,n/a*,n/a*,0.3313253,n/a**,0.3313253,0.3975904,n/a**,0.3975904,1,0.1599468,79750,92055,78027
"Buffalo County, South Dakota",46017,South Dakota,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,1,0.8632774,41952,38267,56341
"Butte County, South Dakota",46019,South Dakota,0.0142857,n/a**,0.0142857,n/a*,n/a*,0,0.3701299,n/a**,0.3701299,0.4512987,n/a**,0.4512987,0.4817013,0.0880196,64689,29562,67573
"Campbell County, South Dakota",46021,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.254902,n/a**,0.254902,0.2941177,n/a**,0.2941177,1,0.0188552,70862,50280,71016
"Charles Mix County, South Dakota",46023,South Dakota,0.0291262,n/a*,n/a*,n/a*,n/a*,0,0.2972973,n/a*,0.3392857,0.3976834,n/a*,0.4375,1,0.3744785,62863,39486,69634
"Clark County, South Dakota",46025,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.2,n/a**,0.2,0.2666667,n/a**,0.2666667,1,0.0640434,75254,45348,76778
"Clay County, South Dakota",46027,South Dakota,0.0318471,n/a**,0.0318471,n/a*,n/a*,0,0.3407202,n/a**,0.3407202,0.4293629,n/a**,0.4293629,0.2432199,0.127033,74027,25426,78991
"Codington County, South Dakota",46029,South Dakota,0.0088496,n/a**,0.0088496,n/a*,n/a*,0,0.2957746,n/a**,0.2957746,0.3661972,n/a**,0.3661972,0.22463,0.0723971,69425,74650,69140
"Corson County, South Dakota",46031,South Dakota,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,0.1898734,0.2105263,n/a*,0.2405063,0.245614,n/a*,1,0.7113253,55322,35775,85474
"Custer County, South Dakota",46033,South Dakota,0.0140845,n/a**,0.0140845,n/a*,n/a*,0,0.293578,n/a**,0.293578,0.3256881,n/a**,0.3256881,1,0.1017319,73793,61838,74589
"Davison County, South Dakota",46035,South Dakota,0.0170213,n/a**,0.0170213,n/a*,n/a*,0,0.3085271,n/a**,0.3085271,0.3627907,n/a**,0.3627907,0.2332342,0.094107,72594,64972,73197
"Day County, South Dakota",46037,South Dakota,0,n/a**,0,n/a*,n/a*,0,0.2751323,n/a**,0.26,0.3597884,n/a**,0.34,1,0.1407218,66831,41104,70059
"Deuel County, South Dakota",46039,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.2790698,n/a**,0.2790698,0.3565891,n/a**,0.3565891,1,0.0386753,73019,62236,73240
"Dewey County, South Dakota",46041,South Dakota,0.0740741,n/a*,n/a*,n/a*,n/a*,n/a*,0.3076923,0.2702703,n/a*,0.3636364,0.3243243,n/a*,0.6408225,0.8016458,58826,46862,86928
"Douglas County, South Dakota",46043,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.2340426,n/a**,0.2417582,0.2765957,n/a**,0.2857143,1,0.0563332,75332,59123,76112
"Edmunds County, South Dakota",46045,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.2589286,n/a**,0.2589286,0.3125,n/a**,0.3125,1,0.0391404,85855,42212,86341
"Fall River County, South Dakota",46047,South Dakota,0.0186916,n/a**,0.0186916,n/a*,n/a*,0,0.2847682,n/a**,0.2847682,0.3543046,n/a**,0.3543046,0.4995771,0.1536979,60879,47084,62345
"Faulk County, South Dakota",46049,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.4237288,n/a**,0.4237288,0.4915254,n/a**,0.4915254,1,0.0393599,65775,n/a**,65775
"Grant County, South Dakota",46051,South Dakota,0.0104167,n/a**,0.0104167,n/a*,n/a*,0,0.28125,n/a**,0.28125,0.3710938,n/a**,0.3710938,0.5536976,0.0741362,72741,45975,73859
"Gregory County, South Dakota",46053,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.2411347,n/a**,0.2411347,0.3333333,n/a**,0.3333333,1,0.1227903,60278,35611,62628
"Haakon County, South Dakota",46055,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.2804878,n/a**,0.2804878,0.3414634,n/a**,0.3414634,1,0.1080277,60639,61752,60602
"Hamlin County, South Dakota",46057,South Dakota,0,n/a**,0,n/a*,n/a*,0,0.2890173,n/a**,0.2890173,0.3526012,n/a**,0.3526012,1,0.0648963,78183,61993,79461
"Hand County, South Dakota",46059,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.2649573,n/a**,0.2649573,0.4188034,n/a**,0.4188034,1,0.0356265,71101,41361,72376
"Hanson County, South Dakota",46061,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.3220339,n/a**,0.3220339,0.3813559,n/a**,0.3813559,1,0.0047073,73755,76844,73728
"Harding County, South Dakota",46063,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0.0788668,77628,n/a**,77628
"Hughes County, South Dakota",46065,South Dakota,0.0393258,n/a**,0.0406977,n/a*,n/a*,0,0.3058824,n/a**,0.3006012,0.3470588,n/a**,0.3426854,0.2527318,0.1778169,77468,38026,82419
"Hutchinson County, South Dakota",46067,South Dakota,0.0133333,n/a**,0.0133333,n/a*,n/a*,0,0.2633929,n/a**,0.264574,0.3348214,n/a**,0.3363229,1,0.0530925,71469,45706,72209
"Hyde County, South Dakota",46069,South Dakota,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,1,0.1205459,73326,59048,75131
"Jackson County, South Dakota",46071,South Dakota,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,0.4181818,n/a*,n/a*,0.4727273,n/a*,n/a*,1,0.6103343,44355,41011,46749
"Jerauld County, South Dakota",46073,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0.055005,92714,49997,94302
"Jones County, South Dakota",46075,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0.0706179,55466,24660,56642
"Kingsbury County, South Dakota",46077,South Dakota,0,n/a**,0,n/a*,n/a*,0,0.3313954,n/a**,0.3313954,0.3953488,n/a**,0.3953488,1,0.0319579,76846,62408,77163
"Lake County, South Dakota",46079,South Dakota,0.0069444,n/a**,0.0069444,n/a*,n/a*,0,0.3459302,n/a**,0.3459302,0.4186046,n/a**,0.4186046,0.44875,0.0677833,84253,113821,82973
"Lawrence County, South Dakota",46081,South Dakota,0.0185185,n/a**,0.0186335,n/a*,n/a*,0,0.3563502,n/a**,0.3569652,0.3995068,n/a**,0.4004975,0.3688426,0.0914515,71800,39237,74003
"Lincoln County, South Dakota",46083,South Dakota,0.0085262,n/a**,0.0085262,0.1206897,0,0,0.3853503,n/a**,0.3853503,0.4341826,n/a**,0.4341826,0.2926519,0.0702143,110988,125488,110358
"Lyman County, South Dakota",46085,South Dakota,n/a*,n/a*,n/a*,n/a*,n/a*,n/a*,0.3944954,n/a*,0.3717949,0.4220183,n/a*,0.3974359,1,0.4443867,62520,43541,71538
"McCook County, South Dakota",46087,South Dakota,0,n/a**,0,n/a*,n/a*,n/a*,0.2530864,n/a**,0.2530864,0.345679,n/a**,0.345679,1,0.06615,73235,39751,75600
"McPherson County, South Dakota",46089,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.2142857,n/a**,0.2142857,0.2714286,n/a**,0.2714286,1,0.04963,63173,62107,63217
"Marshall County, South Dakota",46091,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.3451327,n/a**,0.3529412,0.4070796,n/a**,0.4215686,1,0.1701084,76214,47369,79224
"Meade County, South Dakota",46093,South Dakota,0.0133333,n/a**,0.0135135,n/a*,0,0,0.3755869,n/a**,0.3739645,0.4389671,n/a**,0.4366864,0.3799638,0.1242919,70606,55862,72194
"Mellette County, South Dakota",46095,South Dakota,n/a*,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,1,0.6145224,42062,21653,60530
"Miner County, South Dakota",46097,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.3648649,n/a**,0.3648649,0.4459459,n/a**,0.4459459,1,0.049299,64813,35656,65313
"Minnehaha County, South Dakota",46099,South Dakota,0.0228824,n/a**,0.022755,0.1622517,0.0178571,0.00054,0.3356067,n/a**,0.3393437,0.392387,n/a**,0.397011,0.136362,0.1749261,81628,65450,83902
"Moody County, South Dakota",46101,South Dakota,0.0263158,n/a**,0.0263158,n/a*,n/a*,0,0.3333333,n/a**,0.3333333,0.4021164,n/a**,0.4021164,1,0.2319041,80039,70138,82217
"Oglala Lakota County, South Dakota",46102,South Dakota,0.1875,0.1875,n/a**,n/a*,n/a*,n/a*,0.248731,0.248731,n/a**,0.3045685,0.3045685,n/a**,0.7997939,0.9555633,45707,44580,69186
"Pennington County, South Dakota",46103,South Dakota,0.0268097,n/a**,0.0270088,0.2173913,0,0,0.3282683,n/a**,0.3301435,0.3877391,n/a**,0.3904838,0.208018,0.2009667,77493,58922,80735
"Perkins County, South Dakota",46105,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.2083333,n/a**,0.2083333,0.3,n/a**,0.3,1,0.0576458,75636,92136,75009
"Potter County, South Dakota",46107,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.3050847,n/a**,0.3103448,0.3728814,n/a**,0.3793103,1,0.0846652,73182,32814,75302
"Roberts County, South Dakota",46109,South Dakota,0.0618557,0.0655738,n/a*,n/a*,n/a*,0,0.267148,0.2650602,0.2702703,0.3465704,0.3614458,0.3243243,1,0.4351123,67130,43533,77916
"Sanborn County, South Dakota",46111,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.4473684,n/a**,0.4473684,0.5263158,n/a**,0.5263158,1,0.0596889,78357,59247,79063
"Spink County, South Dakota",46115,South Dakota,0.03125,n/a**,0.03125,n/a*,n/a*,0,0.3915094,n/a**,0.3915094,0.4528302,n/a**,0.4528302,1,0.0629338,84615,46655,85839
"Stanley County, South Dakota",46117,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,0.377551,n/a**,0.377551,0.4081633,n/a**,0.4081633,0.4251517,0.1193238,97659,75861,100563
"Sully County, South Dakota",46119,South Dakota,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,n/a*,1,0.0398467,91160,43375,92189
"Todd County, South Dakota",46121,South Dakota,0.1296296,0.1296296,n/a**,n/a*,n/a*,n/a*,0.2777778,0.2777778,n/a**,0.3,0.3,n/a**,1,0.9206474,37044,32073,65377
"Tripp County, South Dakota",46123,South Dakota,0.0136986,n/a**,0.0138889,n/a*,n/a*,0,0.36,n/a**,0.3668639,0.4171429,n/a**,0.4260355,0.4849398,0.1910956,64130,29245,68931
"Turner County, South Dakota",46125,South Dakota,0.0185185,n/a**,0.0185185,n/a*,n/a*,0,0.3068592,n/a**,0.3068592,0.3898917,n/a**,0.3898917,1,0.0473494,72813,60490,73076
"Union County, South Dakota",46127,South Dakota,0.015,n/a**,0.015,n/a*,n/a*,0,0.3376866,n/a**,0.3376866,0.3712687,n/a**,0.3712687,0.6139315,0.0789953,98464,143991,95278
"Walworth County, South Dakota",46129,South Dakota,0.03125,n/a**,0.03125,n/a*,n/a*,n/a*,0.2613636,n/a**,0.2613636,0.3636364,n/a**,0.3636364,0.3642883,0.2094557,76908,53395,82078
"Yankton County, South Dakota",46135,South Dakota,0.0181159,n/a**,0.0181159,n/a*,n/a*,0,0.3347398,n/a**,0.3347398,0.3881857,n/a**,0.3881857,0.3476691,0.1156403,75604,43819,78133
"Ziebach County, South Dakota",46137,South Dakota,n/a*,n/a*,n/a**,n/a*,n/a*,n/a*,n/a*,n/a*,n/a**,n/a*,n/a*,n/a**,0.7354516,0.7646005,52721,42990,73559
"Anderson County, Tennessee",47001,Tennessee,0.0514776,n/a**,0.0519231,0.2105263,0.006135,0.0015649,0.3240076,n/a**,0.3260369,0.3920605,n/a**,0.3947773,0.3466172,0.1089126,65367,55110,66689
"Bedford County, Tennessee",47003,Tennessee,0.0521739,n/a**,0.0527241,0.2295082,0.0080645,0.0030395,0.2763514,n/a**,0.2780822,0.3824324,n/a**,0.3835616,0.5560167,0.2319639,67937,49703,71705
"Benton County, Tennessee",47005,Tennessee,0.0502513,n/a**,0.0502513,n/a*,n/a*,0,0.2728938,n/a**,0.2728938,0.3626374,n/a**,0.3626374,0.7845837,0.0726766,51053,34659,52194
"Bledsoe County, Tennessee",47007,Tennessee,0.0275862,n/a**,0.0275862,n/a*,n/a*,0,0.2578313,n/a**,0.2578313,0.346988,n/a**,0.346988,1,0.1205177,59740,42280,60581
"Blount County, Tennessee",47009,Tennessee,0.0316921,n/a**,0.0313212,0.1909722,0.0031646,0,0.3283683,n/a**,0.3293127,0.3949447,n/a**,0.3959945,0.3263149,0.0905739,75208,63121,76037
"Bradley County, Tennessee",47011,Tennessee,0.0428683,n/a**,0.0417981,0.2304348,0.0078125,0,0.3005303,n/a**,0.3037327,0.3721273,n/a**,0.3759783,0.3297192,0.1451172,66632,50759,69003
"Campbell County, Tennessee",47013,Tennessee,0.0427509,n/a**,0.0427509,0.1803279,0.009434,0,0.320711,n/a**,0.320711,0.4119011,n/a**,0.4119011,0.550226,0.0369123,57568,39826,58037
"Cannon County, Tennessee",47015,Tennessee,0.0437158,n/a**,0.0437158,n/a*,n/a*,0,0.3017241,n/a**,0.3017241,0.3922414,n/a**,0.3922414,0.811318,0.0588235,65733,49711,66565
"Carroll County, Tennessee",47017,Tennessee,0.0668693,n/a**,0.0681115,0.3174603,0.0246914,0,0.2693182,n/a**,0.2672811,0.3693182,n/a**,0.3675115,0.8305869,0.1543068,55465,44964,57141
"Carter County, Tennessee",47019,Tennessee,0.057931,n/a**,0.0568655,0.2564103,0.0068027,0.0023697,0.2960348,n/a**,0.2995595,0.3889191,n/a**,0.3926212,0.4096545,0.0521326,52993,43703,53403
"Cheatham County, Tennessee",47021,Tennessee,0.0335306,n/a**,0.0335306,0.1927711,0,0.002924,0.3356918,n/a**,0.3356918,0.3930818,n/a**,0.3930818,0.8296126,0.0745875,72891,53565,74064
"Chester County, Tennessee",47023,Tennessee,0.0721154,n/a**,0.0721154,n/a*,n/a*,0,0.3031496,n/a**,0.3037475,0.4035433,n/a**,0.4043393,0.6524429,0.1453752,61924,42155,65242
